Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,DGS10,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE,DCOILBRENTEU,VIXCLS,DAAA,DBAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS1,DCOILWTICO,DHHNGSP,EMVELECTGOVRN_interp,ECIWAG_interp,RSI,Volatility,SMA20,SMA50,OBV,Kalman,log_return
2019-06-21,-0.21,-0.46,-0.03,-0.11,0.02,0.009,-0.134748,2950.46,-0.04,2.07,4.099,1.1328,107.55,1.2703,10175.88,295.3,1.73,65.99,15.4,3.36,4.42,2.41684874,1.6,3.95,5.83,1.95,57.35,2.27,0.3689617841891495,137.78541285596697,63.09221878589703,31.47658033544292,179.09649963378905,183.212399597168,238095400,190.6173264324121,0.008458823747293
2019-06-24,-0.34,-0.9,0.08,0.64,-0.02,0.009,-0.160568,2945.35,-0.11,2.02,4.054,1.1393,107.36,1.2728,11040.03,311.4,1.71,65.16,15.26,3.3,4.35,2.42040107,1.57,4.0,5.83,1.92,57.73,2.31,0.4333025746605377,137.8199521245025,64.53843572312525,33.58927995695507,179.67350006103516,183.5141998291016,253604400,192.1035204296806,0.0076093904093206
2019-06-25,-0.98,0.41,0.71,-0.11,0.56,0.009,-0.171549,2917.38,-0.12,2.0,4.045,1.1386,106.92,1.2721,11736.99,316.26,1.67,66.24,16.28,3.32,4.34,2.42557598,1.52,4.09,5.9,1.93,57.63,2.31,0.4603214427742133,137.8314341425238,58.21216121577227,34.313859130504056,179.9,183.70899963378903,236854100,189.65722010903437,-0.0197154547687082
2019-06-26,-0.06,0.02,0.25,0.37,-0.39,0.009,-0.183909,2913.78,-0.1,2.05,4.059,1.139,107.64,1.2697,12902.52,334.7,1.7,66.85,16.21,3.32,4.37,2.42320513,1.56,4.05,5.93,1.96,59.17,2.34,0.4901262798661617,137.84290062479974,56.345506851794816,34.9316894583892,180.1735000610352,183.8691998291016,224045500,188.16012951092796,-0.0062682419089277
2019-06-27,0.59,1.43,-0.09,-0.34,-0.22,0.009,-0.197653,2924.92,-0.13,2.01,4.055,1.1372,107.73,1.2674,11127.4,293.88,1.68,66.78,15.82,3.27,4.32,2.42400668,1.53,4.09,5.92,1.93,59.18,2.32,0.5227170859363833,137.8543515713304,58.57611529244487,35.80067655592069,180.49800033569332,184.0817999267578,235204500,189.1644810998398,0.00975719014598
2019-06-28,0.68,0.77,0.61,-0.47,0.11,0.009,-0.212786,2941.76,-0.12,2.0,4.107,1.1374,107.84,1.2704,12317.73,309.1,1.69,67.52,15.08,3.25,4.31,2.42137375,1.53,4.07,5.89,1.92,58.2,2.42,0.5580938609848781,137.86578698211574,62.50118769904201,37.27929963063957,181.2745002746582,184.36619995117184,251583400,192.0395421845461,0.0183011643824044
2019-07-01,0.75,-0.59,-0.13,-0.14,0.05,0.009,-0.266741,2964.33,-0.18,2.03,4.04,1.1307,108.42,1.2644,10570.62,293.76,1.69,65.1,14.06,3.27,4.32,2.42003344,1.53,3.99,5.86,1.94,58.91,2.33,0.68094,137.9,62.50118769904201,35.097637626404264,182.717000579834,184.66059997558597,265765200,192.7594903742417,0.0
2019-07-02,0.14,-0.97,-0.81,-0.02,-0.01,0.009,-0.284777,2973.01,-0.22,1.98,4.078,1.1301,107.98,1.2599,10885.01,292.29,1.65,62.72,12.93,3.23,4.27,2.41960535,1.5,4.04,5.86,1.91,56.0,2.3,0.7274606509615866,137.91137326780418,64.7168113533948,33.72011478986525,184.092000579834,184.9317999267578,274815200,194.43895075564103,0.0103093696588612
2019-07-03,0.78,-0.13,-0.33,-0.35,-0.05,0.009,-0.301361,2995.82,-0.25,1.96,4.114,1.1275,107.84,1.2568,12022.61,303.24,1.65,63.53,12.57,3.18,4.22,2.417,1.51,4.02,5.83,1.91,57.06,2.29,0.7767672709014465,137.92273099986303,67.02484478433679,32.21775961630692,185.5435005187988,185.20019989013676,285061300,196.50859939199435,0.0112188681293427
2019-07-05,-0.1,0.34,0.91,0.13,-0.05,0.009,-0.330196,2990.41,-0.19,2.04,4.045,1.1216,108.55,1.2506,11038.61,287.92,1.69,64.23,13.28,3.26,4.3,2.41832678,1.55,3.98,5.89,1.98,,,0.8837384177159853,137.94539985674484,65.35075357106297,29.38901470994585,186.9470001220703,185.4765997314453,273897200,196.42718995513485,-0.0040650618496881
2019-07-08,-0.58,-0.43,0.04,0.05,-0.26,0.009,-0.362404,2975.95,-0.21,2.05,4.131,1.1208,108.72,1.2503,12298.31,313.21,1.7,64.89,13.96,3.24,4.28,2.41971046,1.55,4.0,5.92,1.99,57.35,2.39,1.0650899052748408,137.97928662397783,63.97411421608388,27.529227765416408,188.06749954223636,185.5265997314453,264173300,195.92706788059172,-0.003263973769693
2019-07-09,0.18,-0.24,-0.43,-0.64,-0.19,0.009,-0.369801,2979.63,-0.19,2.07,4.085,1.121,108.78,1.2463,12559.46,307.51,1.71,64.3,14.09,3.26,4.29,2.41896036,1.56,4.03,5.96,2.0,57.57,2.41,1.1311123390843387,137.99055114156494,67.89969963985942,26.324722816277017,189.2869995117188,185.68099975585935,278871900,198.387921269328,0.0174701873224442
2019-07-10,0.4,-0.25,-0.36,0.12,-0.02,0.009,-0.375486,2993.07,-0.13,2.07,4.042,1.126,108.44,1.2507,12083.13,288.21,1.74,66.41,13.03,3.3,4.32,2.41265106,1.59,4.01,5.91,1.93,60.28,2.49,1.1999207418721098,138.00180012340667,71.33205105971192,26.705389650655547,190.51849899291992,185.83999969482423,299443600,201.64269060475692,0.0175154450093137
2019-07-11,0.19,-0.77,0.05,-0.24,-0.56,0.009,-0.37946,2999.91,-0.04,2.13,4.095,1.1261,108.29,1.2549,11323.95,268.46,1.77,67.64,12.93,3.37,4.38,2.40938102,1.63,4.0,5.95,1.97,59.93,2.54,1.271515113638154,138.01303356950316,67.99550233444802,24.204602991635227,191.82799911499023,185.9965997314453,285765100,201.3333392465099,-0.0074265121589191
2019-07-12,0.53,0.32,0.41,0.59,-0.09,0.009,-0.381726,3013.77,-0.02,2.12,4.102,1.1254,108.0,1.2553,11811.99,275.69,1.77,66.65,12.39,3.34,4.37,2.40403438,1.62,4.02,5.95,1.96,59.99,2.54,1.345895454382471,138.0242514798543,71.48155065356639,22.956168328202352,193.1979988098145,186.23339965820315,301131400,203.98437602366107,0.0179270965608486
2019-07-15,-0.04,-0.47,-1.07,0.13,0.24,0.009,-0.378503,3014.3,-0.07,2.09,4.089,1.126,107.89,1.2523,10855.56,229.05,1.77,66.86,12.68,3.35,4.34,2.40704483,1.61,4.0,5.92,1.95,59.3,2.53,1.5857522904850605,138.05781199643604,69.33651202245487,22.038819422540143,194.3269989013672,186.46099975585935,285101100,203.9286273523493,-0.0046968698212995
2019-07-16,-0.32,0.41,0.1,0.45,-0.02,0.009,-0.374392,3004.04,-0.02,2.13,4.181,1.1212,108.35,1.2408,9436.0,199.04,1.8,65.87,12.86,3.37,4.36,2.40662951,1.63,3.96,5.91,2.0,57.44,2.53,1.6712765071424691,138.068967763806,69.17349173820952,22.94980764546051,195.06849899291996,186.62839965820316,272968400,203.86219055795428,-0.000343383567905
2019-07-17,-0.64,-0.26,-0.65,-0.49,-0.24,0.009,-0.368799,2984.42,-0.08,2.06,4.152,1.1232,108.1,1.2438,9708.55,211.32,1.75,63.67,13.97,3.3,4.3,2.40215835,1.6,4.01,5.92,1.95,56.5,2.44,1.758923096779498,138.0801079954307,64.420432423876,22.825522825257732,195.73499908447263,186.786799621582,260884700,202.3163983971634,-0.0100582313759977
2019-07-18,0.35,-0.27,0.01,-0.36,0.35,0.009,-0.361721,2995.11,-0.01,2.04,4.047,1.1228,107.74,1.2494,10654.25,226.43,1.79,60.7,13.53,3.31,4.31,2.40952326,1.6,4.11,5.97,1.9,55.08,2.38,1.8447104834042245,138.09123269131007,62.12197365938759,21.903754066313013,196.3999992370605,187.0069995117188,248946800,201.1647308218319,-0.0050673478586173
2019-07-19,-0.56,0.3,0.87,0.36,0.09,0.009,-0.353156,2976.61,-0.01,2.05,4.061,1.122,107.78,1.25,10548.04,221.99,1.8,61.04,14.45,3.31,4.31,2.40984211,1.6,4.07,5.95,1.94,55.42,2.3,1.9279750710179944,138.10234185144412,56.93197702433384,21.023116899712303,196.84149932861328,187.18339965820311,236848500,199.0623371447234,-0.0121262104856538
2019-07-22,0.25,-0.55,-0.48,-0.19,-0.01,0.009,-0.317918,2985.03,-0.04,2.05,4.038,1.1214,107.91,1.2475,10304.64,216.6,1.79,61.96,13.53,3.3,4.29,2.412,1.59,4.06,5.93,1.95,55.87,2.33,2.1626320397935683,138.1355761173746,62.45902181402926,20.85610941008423,197.4004997253418,187.4567999267578,250437500,201.5042494396893,0.0197670738649471
2019-07-23,0.65,-0.07,0.8,0.67,0.34,0.009,-0.302197,3005.47,0.02,2.08,4.052,1.1156,108.06,1.2449,9833.19,212.0,1.81,62.28,12.61,3.31,4.31,2.409426,1.61,3.99,5.89,1.97,56.58,2.34,2.2358054313635134,138.1466231345275,62.511347355528265,20.7944350254254,197.8884994506836,187.73720001220704,265021200,202.1457107264164,0.000197653877033
2019-07-24,0.66,0.93,0.86,-0.08,-0.09,0.009,-0.284382,3019.56,-0.05,2.05,4.041,1.1141,108.08,1.2498,9751.24,215.64,1.79,63.83,12.07,3.29,4.2,2.41165123,1.59,3.98,5.85,1.98,55.9,2.33,2.306456023922503,138.15765461593506,65.49037410824528,19.83884853814885,198.6794998168945,188.19960021972656,297553700,204.03039594453924,0.0113017911123322
2019-07-25,-0.63,-0.68,-0.12,0.16,0.05,0.009,-0.264466,3003.67,-0.02,2.08,4.076,1.1156,108.58,1.2471,9880.67,219.15,1.8,63.47,12.74,3.31,4.22,2.41055726,1.6,3.93,5.84,1.99,55.88,2.26,2.3745838174705365,138.16867056159734,57.09861217076258,17.114985782530994,199.3319999694824,188.5992004394531,257663800,201.54147016639115,-0.019488969930247
2019-07-26,0.82,0.33,-0.19,-0.61,-0.25,0.009,-0.24244,3025.86,-0.04,2.08,4.072,1.1121,108.69,1.2387,9841.96,219.26,1.78,62.46,12.16,3.31,4.21,2.40807692,1.57,3.89,5.82,2.0,56.04,2.23,2.4401888120076145,138.17967097151433,55.24577626764158,14.54391415117425,199.84449996948243,188.8688003540039,233229800,200.19860462619312,-0.0047945289756033
2019-07-29,-0.32,-0.35,-0.47,0.31,0.37,0.009,-0.163684,3020.97,-0.06,2.06,4.142,1.1142,108.86,1.2236,9503.32,210.77,1.77,62.29,12.83,3.29,4.19,2.40832466,1.57,3.93,5.84,1.98,56.85,2.23,2.62186700155311,138.21257898679346,48.51694059075326,13.634442825217093,199.99150009155272,189.0478002929688,216699000,197.00640515190184,-0.0192580822699193
2019-07-30,-0.17,1.42,0.89,-0.18,0.1,0.009,-0.133257,3013.18,-0.02,2.06,4.061,1.1148,108.66,1.2148,9580.0,209.72,1.78,62.55,13.94,3.29,4.2,2.40727174,1.58,3.97,5.87,1.97,58.04,2.22,2.6773808000463624,138.22351725372928,50.39544182439275,12.373739307009828,200.19349975585936,189.28260009765623,228602600,197.03158243303355,0.0055982173621915
2019-07-31,-1.09,0.26,0.61,0.2,0.53,0.009,-0.100734,2980.38,-0.06,2.02,4.004,1.113,108.58,1.222,10099.0,218.86,1.76,64.07,16.12,3.26,4.15,2.40783186,1.56,3.93,5.85,2.0,58.53,2.28,2.730371799528659,138.23443998491976,45.79820237575272,12.647468546709264,200.15499954223637,189.51279998779296,214009100,194.9315450920466,-0.0143637178915307
2019-08-01,-1.04,-0.76,-1.91,-0.54,-0.3,0.007,-0.066102,2953.56,-0.17,1.9,3.947,1.1062,108.28,1.2145,10417.24,217.66,1.7,62.9,17.87,3.19,4.07,2.16466135,1.47,4.1,5.86,1.88,53.64,2.36,2.78084,138.24534718036494,43.516146381175375,14.009929951919162,199.9314994812012,189.67099975585936,196232100,193.28128887672955,-0.0077527783042812
2019-08-02,-0.87,-0.26,0.06,0.15,0.19,0.007,-0.0334806,2932.05,-0.2,1.86,3.912,1.1112,106.64,1.2132,10533.07,217.89,1.66,61.12,17.61,3.17,4.04,2.16559724,1.45,4.19,5.94,1.85,55.67,2.12,2.828785401460385,138.25623884006484,38.41730922888761,16.71439272543381,199.5625,189.74499969482423,180935100,190.0870786914848,-0.0194373713727128
2019-08-05,-3.07,0.05,0.0,-0.07,0.27,0.007,0.0525588,2844.74,-0.3,1.75,3.805,1.1197,106.02,1.2165,11775.14,232.65,1.6,59.32,24.59,3.15,3.99,2.1640458,1.39,4.53,6.15,1.78,54.63,2.02,2.957484811775802,138.28882060469272,30.784384230530375,22.678814299508417,198.8610000610352,189.76219970703124,157848400,183.82270491658343,-0.0393308065868991
2019-08-06,1.29,-0.54,-0.6,-0.26,-0.25,0.007,0.0774874,2881.77,-0.32,1.73,3.87,1.1196,106.45,1.2149,11440.08,225.7,1.62,58.63,20.17,3.15,3.98,2.1613587,1.4,4.46,6.09,1.8,53.6,2.15,2.995339017192362,138.29965012141145,36.00599609329548,25.89109204909022,198.1259994506836,189.8311996459961,175884100,184.3378893300343,0.015181587198925
2019-08-07,0.07,-0.11,-0.88,0.15,-0.16,0.007,0.100576,2883.98,-0.31,1.71,3.896,1.1236,105.62,1.2158,12014.41,226.47,1.62,55.03,19.49,3.09,3.94,2.16343023,1.38,4.52,6.11,1.75,51.14,2.18,3.0306704235979662,138.3104641023848,37.18092522771263,27.85193601277149,197.24699935913085,189.8479995727539,191717300,184.9466336216125,0.0034626416122161
2019-08-08,1.97,-0.04,-0.22,0.27,-0.3,0.007,0.121835,2938.09,-0.3,1.72,3.93,1.121,106.04,1.2138,12017.89,220.97,1.65,56.29,16.91,3.09,3.97,2.1611851,1.43,4.31,5.93,1.79,52.6,2.13,3.0634790309926148,138.32126254761292,45.60084979833289,28.25451378165002,196.69349975585936,190.007399597168,206546200,188.8545161568752,0.0266995679156075
2019-08-09,-0.78,-0.5,-0.22,-0.49,-0.02,0.007,0.141271,2918.65,-0.26,1.74,3.889,1.1222,105.3,1.2085,11889.0,210.84,1.66,57.37,17.97,3.09,3.97,2.15969212,1.44,4.31,5.96,1.78,54.41,2.09,3.0937648393763064,138.33204545709572,42.75531188788769,28.210143403829196,195.84250030517575,190.1041998291016,195487400,188.10154691365503,-0.0122220377985708
2019-08-12,-1.32,0.22,-0.28,0.15,0.23,0.007,0.188332,2883.75,-0.35,1.65,3.973,1.1212,105.38,1.207,11387.38,211.03,1.61,57.13,21.09,3.01,3.88,2.15576159,1.39,4.4,5.97,1.75,54.98,2.21,3.1694854704616464,138.3643009710723,39.87821851968417,28.59604724064889,194.91549987792968,190.26219970703124,184556500,186.05400693919285,-0.0132900031113117
2019-08-13,1.47,-0.34,-0.54,0.35,-0.05,0.007,0.199773,2926.32,-0.32,1.68,3.956,1.1182,106.6,1.2067,10855.58,208.38,1.63,59.9,17.52,3.01,3.9,2.16509317,1.44,4.25,5.89,1.86,57.05,2.24,3.1896800828015133,138.37502173757397,44.84243818669655,27.892377227422628,194.1459999084473,190.7481997680664,198133500,187.85001363702844,0.0164789021190539
2019-08-14,-2.95,0.02,-0.52,-0.38,0.01,0.007,0.209035,2840.6,-0.37,1.59,3.876,1.1144,105.79,1.2068,10105.34,187.49,1.57,57.86,22.1,2.95,3.82,2.15398693,1.36,4.49,6.04,1.79,55.16,2.22,3.207351896130425,138.38572696833023,35.80729033551751,29.636418443959258,193.04150009155276,190.99239990234372,179229800,181.7483575786936,-0.0474882256157697
2019-08-15,0.16,-0.69,-0.53,-0.08,-0.46,0.007,0.216122,2847.6,-0.39,1.52,3.831,1.1106,106.12,1.2112,10280.96,188.0,1.54,57.37,21.18,2.9,3.79,2.16051607,1.34,4.52,6.02,1.72,54.51,2.19,3.2225009104483804,138.39641666334123,40.09084118189252,30.07593565711284,192.1319999694824,191.28079986572263,192155700,182.37924036324893,0.0158987041887971
2019-08-16,1.55,0.64,0.61,0.14,-0.06,0.007,0.221036,2888.68,-0.32,1.55,3.939,1.1091,106.34,1.2152,10368.83,185.56,1.54,59.0,18.47,2.91,3.81,2.15899267,1.34,4.47,5.96,1.71,54.83,2.2,3.23512712575538,138.40709082260696,41.70543491528135,30.361387052140746,191.39899978637692,191.5881997680664,204810300,183.3692643883489,0.006060793516174
2019-08-19,1.14,0.03,0.22,0.37,0.0,0.007,0.223247,2923.65,-0.34,1.6,3.922,1.1096,106.5,1.2138,10935.67,202.46,1.56,59.79,16.88,2.95,3.89,2.16329819,1.36,4.36,5.91,1.75,56.24,2.26,3.257868977610641,138.43909958873311,45.24195867121731,28.94546862153186,190.59149932861328,191.844599609375,214501500,185.46866238659072,0.0133562493400612
2019-08-20,-0.75,0.18,-0.5,0.12,-0.18,0.007,0.22046,2900.51,-0.39,1.55,4.019,1.1092,106.35,1.2153,10770.99,196.65,1.53,59.03,17.5,2.89,3.85,2.16348148,1.34,4.35,5.87,1.72,56.18,2.35,3.260403996873816,138.44977344052938,42.583732848398135,27.38738695571521,189.66399917602536,192.0243994140625,204418100,184.22534620860347,-0.0127576228249696
2019-08-21,0.85,-0.03,-0.3,-0.02,-0.01,0.007,0.215992,2924.43,-0.38,1.59,3.987,1.1098,106.52,1.2142,10137.75,189.74,1.54,60.6,15.8,2.89,3.84,2.1611469,1.34,4.21,5.75,1.77,55.65,2.31,3.2604162171260342,138.4604494238694,42.28894197491488,24.129739279156013,188.6084991455078,192.13339935302736,196019900,183.7191167049531,-0.0014154755542995
2019-08-22,-0.1,-0.34,0.49,0.23,0.26,0.007,0.20984,2922.95,-0.38,1.62,4.041,1.1089,106.44,1.225,10088.89,189.71,1.55,59.81,16.68,2.93,3.87,2.15837159,1.35,4.16,5.73,1.79,55.33,2.28,3.2579056383672973,138.47112753875322,40.533894359114974,22.03770788132113,187.67499847412108,192.27339935302732,185198500,182.46046500135503,-0.0082607203019795
2019-08-23,-2.66,-0.61,-0.19,-0.63,-0.24,0.007,0.202003,2847.11,-0.45,1.52,3.913,1.1148,105.3,1.2261,10415.01,194.56,1.54,58.64,19.87,2.88,3.79,2.16115385,1.35,4.25,5.74,1.73,54.08,2.15,3.2528722605976035,138.48180778518082,35.96693586709925,20.69928778850874,186.5749984741211,192.27899932861328,167875100,178.92955432960707,-0.0238483375838158
2019-08-26,1.08,-0.03,-0.17,0.19,-0.15,0.007,0.16816,2878.38,-0.47,1.54,3.901,1.1112,106.0,1.2232,10373.75,188.26,1.54,58.64,19.32,2.9,3.81,2.15875458,1.34,4.22,5.73,1.75,53.54,2.23,3.2226353332227866,138.51386131372618,40.3689352460146,19.48048705707316,185.7959983825684,192.2595993041992,176648700,180.00180049566285,0.014576788253607
2019-08-27,-0.46,-1.0,-0.68,0.27,0.07,0.007,0.153178,2869.16,-0.49,1.49,3.868,1.1094,105.8,1.2288,10170.16,187.0,1.55,58.44,20.31,2.83,3.75,2.15790347,1.36,4.19,5.67,1.77,54.99,2.24,3.2075107594092684,138.5245500863289,41.91762044984125,16.870350511364506,185.0089988708496,192.10539947509767,191048300,180.9749182787453,0.0051982776564889
2019-08-28,0.68,0.62,0.62,0.34,0.21,0.007,0.136307,2887.94,-0.52,1.47,3.92,1.1084,105.86,1.2248,9710.38,172.66,1.55,60.42,19.35,2.81,3.73,2.15810488,1.36,4.17,5.62,1.74,55.76,2.24,3.1898633865847943,138.5352409904753,42.70183832919148,14.792298206146484,184.3854988098145,191.9711993408203,200434400,181.5634024371253,0.0025339707172664
2019-08-29,1.35,0.4,0.34,0.17,-0.18,0.007,0.117539,2924.58,-0.49,1.5,3.855,1.1059,106.5,1.2197,9525.0,169.64,1.59,60.59,17.88,2.86,3.77,2.16087774,1.39,4.08,5.58,1.75,56.67,2.36,3.1696932147493646,138.54593402616555,48.86080156235419,12.734968164497444,184.02749938964843,191.9329995727539,210563100,184.56670762021156,0.0207451035142992
2019-08-30,0.03,-0.25,0.23,0.1,0.13,0.007,0.0968664,2926.46,-0.49,1.5,3.869,1.0989,106.3,1.2166,9580.6,168.37,1.55,61.04,18.98,2.85,3.76,2.16237139,1.35,4.09,5.55,1.76,55.07,2.33,3.1470002439029785,138.55662919339957,49.015691050368495,11.997861072003104,183.85999908447263,191.85579956054687,221337600,185.393721592599,0.0005386857324909
2019-09-03,-0.87,-0.93,0.1,-0.2,0.45,0.009,-0.000146982,2906.27,-0.51,1.47,3.869,1.0968,105.88,1.2086,10628.46,178.76,1.5,57.93,19.66,2.86,3.75,2.1595354,1.29,4.23,5.64,1.72,53.91,2.39,3.040110977106114,138.5994311777733,44.27812401581634,11.917652199637132,183.8929992675781,191.6807995605469,211558200,183.14216579538717,-0.0178236463280057
2019-09-04,1.08,-0.15,0.43,0.24,-0.07,0.009,-0.0255859,2937.78,-0.5,1.47,3.911,1.1025,106.28,1.219,10585.67,174.84,1.51,60.68,17.33,2.86,3.76,2.15824117,1.31,4.23,5.62,1.69,56.22,2.48,3.013550193635259,138.61013700272616,51.57730023353601,12.24269652724172,184.02449951171877,191.57159942626956,222866200,186.1388961177203,0.0257097483567994
2019-09-05,1.42,0.55,0.71,0.43,-0.01,0.009,-0.0513559,2976.0,-0.4,1.57,3.927,1.1038,106.96,1.2337,10574.27,174.0,1.56,62.7,16.27,2.94,3.85,2.1548855,1.35,4.07,5.57,1.73,56.33,2.49,2.9873820052968845,138.6208449592228,56.441378259844136,13.614906044405188,184.31199951171877,191.6127993774414,236742900,189.70776054011543,0.0198927021730862
2019-09-06,-0.02,-0.36,0.04,0.16,0.42,0.009,-0.0774671,2978.71,-0.41,1.55,3.947,1.1042,106.8,1.2299,10318.8,169.49,1.54,61.28,15.0,2.91,3.81,2.15794425,1.35,4.05,5.54,1.73,56.45,2.49,2.961606412090992,138.63155504726322,51.39877630384093,12.876372414977196,184.1784996032715,191.6093994140625,221516100,188.04535673065055,-0.0180241588060862
2019-09-09,0.07,1.35,3.07,0.86,0.43,0.009,-0.157712,2978.43,-0.33,1.63,3.973,1.1056,107.14,1.2368,10310.01,180.72,1.57,63.99,15.27,2.99,3.86,2.15916118,1.38,3.99,5.53,1.74,57.88,2.65,2.8866352032681983,138.6636981006471,53.08007969399007,13.106332510258596,184.2239990234375,191.5945993041992,236238500,188.58104103138123,0.0067507978035755
2019-09-10,0.17,1.41,1.13,-0.03,0.59,0.009,-0.184813,2979.39,-0.23,1.72,3.992,1.1042,107.34,1.2355,10090.01,179.58,1.6,64.67,15.2,3.07,3.94,2.15242872,1.4,3.9,5.52,1.81,57.37,2.67,2.862429990592229,138.67441671486264,49.33197866333677,13.180638686197652,184.26399917602535,191.4579992675781,220782600,186.77375088686944,-0.0138161128084572
2019-09-11,0.88,1.37,-0.04,-0.23,0.34,0.009,-0.212069,3000.93,-0.21,1.75,4.024,1.1001,107.73,1.2329,10169.49,178.31,1.6,63.02,14.61,3.09,3.97,2.14984148,1.4,3.92,5.58,1.79,55.66,2.63,2.8386173730487414,138.68513746062192,52.56322290750802,13.190845832755995,184.2659996032715,191.3677993774414,232544300,188.0602357037737,0.0123847592775499
2019-09-12,0.22,-0.39,-0.13,-0.23,-0.17,0.009,-0.239491,3009.57,-0.16,1.79,4.068,1.1074,107.97,1.2357,10437.19,181.17,1.63,60.76,14.22,3.14,4.01,2.14936416,1.43,3.85,5.56,1.82,55.13,2.62,2.8151973506377344,138.69586033792496,51.02260208394375,12.77484079425858,184.65399932861328,191.21719940185548,221124500,187.61780268824168,-0.0054261451054063
2019-09-13,-0.01,0.18,0.74,-0.03,-0.1,0.009,-0.267088,3007.39,-0.06,1.9,4.078,1.1074,108.12,1.2462,10381.91,181.91,1.67,61.25,13.74,3.25,4.11,2.14770815,1.46,3.83,5.64,1.88,54.76,2.61,2.792169923359209,138.70658534677182,50.584305185917785,12.809649402948708,184.88399963378907,191.01699951171875,209683400,187.29712851775253,-0.0014946822649239
2019-09-16,-0.23,0.88,0.53,-0.31,0.05,0.009,-0.350708,2997.96,-0.15,1.84,4.134,1.1006,107.94,1.2423,10268.77,197.94,1.67,68.42,14.67,3.18,4.04,2.15730897,1.48,3.8,5.57,1.86,63.1,2.75,2.725443212318517,138.73877316257492,49.01349996610453,12.811695097441998,185.0099998474121,190.81339965820317,201238600,186.48972621948928,-0.0051953798400841
2019-09-17,0.17,-0.79,-1.2,-0.19,-0.35,0.009,-0.378448,3005.7,-0.18,1.81,4.16,1.1063,108.12,1.2493,10185.14,208.11,1.66,65.59,14.44,3.14,4.02,2.18508588,1.46,3.81,5.55,1.87,59.26,2.7,2.703986165569916,138.74950669759684,52.08601707468534,13.055920479580776,185.1055000305176,190.6597998046875,210909700,187.68177862329264,0.0099386369517735
2019-09-18,-0.05,-0.78,0.05,-0.12,0.04,0.009,-0.406083,3006.73,-0.15,1.8,4.138,1.1061,108.17,1.2478,10155.26,210.25,1.59,64.29,13.95,3.1,3.98,2.24688351,1.4,3.82,5.56,1.87,58.19,2.72,2.682921713953794,138.76024236416254,52.18610884547501,13.256356614828348,185.3220001220703,190.43839965820317,220591600,188.02525566716767,0.0003189493323465
2019-09-19,-0.05,-0.49,-0.46,0.04,-0.2,0.009,-0.433624,3006.79,-0.14,1.79,4.066,1.1046,108.0,1.2481,10304.94,221.69,1.61,64.25,14.05,3.07,3.96,1.9240395,1.41,3.77,5.51,1.88,58.19,2.65,2.6622498574701554,138.77098016227202,55.521646884887886,13.785948762791634,185.65149993896483,190.1865997314453,230984300,189.61044336638025,0.0105742764212026
2019-09-20,-0.48,0.29,0.15,-0.59,0.08,0.009,-0.461083,2992.07,-0.17,1.74,4.035,1.1004,107.95,1.2489,10168.44,218.11,1.61,65.23,15.32,3.03,3.93,1.91954092,1.42,3.81,5.52,1.84,57.92,2.34,2.6419705961189965,138.78172009192528,55.08708714838601,13.848188167121464,186.04599990844727,189.96059967041012,211050100,189.8499738726868,-0.0011050950594559
